,Unnamed: 0,Tweet Text,label,preprocessed_tweet
3426,hIVDBHIBnqVB_HD3B2_c,"Domingo de entrenamiento 💪💪🤜🤛🤜💪💪💪

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit #fitnesslife #fitnessmodel #fitnesslifestyle #fitnessaddict… https://t.co/znsh6NQoI2",Practice_sports,domingo de entrenamiento 💪 💪 🤜 🤛 🤜 💪 💪 💪 <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> <hashtag> fitness life </hashtag> <hashtag> fitness model </hashtag> <hashtag> fitness lifestyle </hashtag> <hashtag> fitness addict </hashtag> … <url>
3427,hYVCBHIBnqVB_HD3c2pK,Pobre bobo hijueputa. https://t.co/Xj8NMwr7f2,Negative,pobre bobo hijueputa . <url>
3428,hYVCBHIBnqVB_HD3om2f,Que rico. https://t.co/apszvB44t2,Positive,que rico . <url>
3429,hYVDBHIBnqVB_HD3B27c,"Hablemos de la importancia de creer y confiar en uno mismo, de dejar el miedo atrás, de tener el poder de nuestra vida.",Positive,"hablemos de la importancia de creer y confiar en uno mismo , de dejar el miedo atrás , de tener el poder de nuestra vida ."
3430,hYVDBHIBnqVB_HD3B2_c,"Para todas las personas este duo fantastico, informacion x inbox 💪💪💪💪🤛🤜👊👊👊 https://t.co/EDP47iJIo8",Other,"para todas las personas este duo fantastico , informacion x inbox 💪 💪 💪 💪 🤛 🤜 👊 👊 👊 <url>"
3431,hoVCBHIBnqVB_HD3P2mS,En mi conjunto o cerca 🙏,Other,en mi conjunto o cerca 🙏
3432,hoVCBHIBnqVB_HD3c2tK,Estaba lavando ropa y me di cuenta que lave la camiseta de mi banda de música favorita que estaba autografiara por ellos y se borraron todas las firmas 😭 por que soy tan torpe siempre,Negative,estaba lavando ropa y me di cuenta que lave la camiseta de mi banda de música favorita que estaba autografiara por ellos y se borraron todas las firmas 😭 por que soy tan torpe siempre
3433,hoVCBHIBnqVB_HD3om2f,Los que me conocen saben que no soy tan hijueputa.,Other,los que me conocen saben que no soy tan hijueputa .
3434,hoVCBHIBnqVB_HD3omyf,"Lo bueno se repite 😌   

Camote 🍠 ",Positive,lo bueno se repite 😌 camote 🍠
3435,hoVDBHIBnqVB_HD3B2_c,"Sabado de relax en casa 🤜🤛💪💪👊

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit #fitnesslife #fitnessmodel #fitnesslifestyle #fitnessaddict… https://t.co/kLSMy84ou2",Practice_sports,sabado de relax en casa 🤜 🤛 💪 💪 👊 <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> <hashtag> fitness life </hashtag> <hashtag> fitness model </hashtag> <hashtag> fitness lifestyle </hashtag> <hashtag> fitness addict </hashtag> … <url>
3436,i4VCBHIBnqVB_HD3c2pK,Debí perriar mucho más sucio esa noche.,Other,debí perriar mucho más sucio esa noche .
3437,i4VCBHIBnqVB_HD3c2tK,Muero de ternura 🥺💗,Other,muero de ternura 🥺 💗
3438,i4VDBHIBnqVB_HD3B2_c,"Viernes de fitness in the house

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit #fitnesslife #fitnessmodel #fitnesslifestyle #fitnessaddict… https://t.co/EcliyDr7l8",Practice_sports,viernes de fitness in the house <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> <hashtag> fitness life </hashtag> <hashtag> fitness model </hashtag> <hashtag> fitness lifestyle </hashtag> <hashtag> fitness addict </hashtag> … <url>
3439,iIVCBHIBnqVB_HD3om2f,@Mona_mru Que rico llamarla a a usted y que este en cuquitos 🤤,Positive,<user> que rico llamarla a a usted y que este en cuquitos 🤤
3440,iIVDBHIBnqVB_HD3B2_c,Mas con lo de esta situacion de la pandemia ya q esta dificil conseguir trabajo,Other,mas con lo de esta situacion de la pandemia ya q esta dificil conseguir trabajo
3441,iYVCBHIBnqVB_HD3c2tK,@AmiRodrigueZZ Y como es la convivencia con tu familia en estos días? - puessss son unos muggles 🤣 🤣 🤣 Me encantó el video ht…,Other,<user> y como es la convivencia con tu familia en estos días ? - pues <elongated> son unos muggles 🤣 🤣 🤣 me encantó el video ht …
3442,iYVCBHIBnqVB_HD3om2f,"Haber dejado de comer tanto dulce, dejar de fumar y empezar a tomar mucha agua fue la mejor decisión💛",Healthy,"haber dejado de comer tanto dulce , dejar de fumar y empezar a tomar mucha agua fue la mejor decisión 💛"
3443,iYVCBHIBnqVB_HD3omyf,"Ayer hice pizza fit para todos y hoy quieren repetir 🥰 

At home 🏡 ",Non-healthy,ayer hice pizza fit para todos y hoy quieren repetir 🥰 at home 🏡
3444,iYVDBHIBnqVB_HD3B27c,Matar el tiempo es matar la vida.,Other,matar el tiempo es matar la vida .
3445,iYVDBHIBnqVB_HD3B2_c,"@ClaudiaLopez otra pregunta q tengo yo me postule a unas vacantes q usted publico al comienzo de su alcaldia, quisiera saber si ya se escogieron o cuando se escogen esas vacantes?",Other,"<user> otra pregunta q tengo yo me postule a unas vacantes q usted publico al comienzo de su alcaldia , quisiera saber si ya se escogieron o cuando se escogen esas vacantes ?"
3446,ioVCBHIBnqVB_HD3omyf,Creo que soy la única que no se ha engordado 😌,Healthy,creo que soy la única que no se ha engordado 😌
3447,ioVDBHIBnqVB_HD3B27c,El silencio es cruel cuando no hay una sonrisa.,Other,el silencio es cruel cuando no hay una sonrisa .
3448,j4VCBHIBnqVB_HD3P2mS,yo de verdad no sé como podré gustarle a alguien llevando esta cara,Negative,yo de verdad no sé como podré gustarle a alguien llevando esta cara
3449,j4VCBHIBnqVB_HD3c2pK,@_DeibyJ ¿Quien sabe que hoy es viernes?,Other,<user> ¿ quien sabe que hoy es viernes ?
3450,j4VDBHIBnqVB_HD3B2_c,"La unica competencia estas tu mismo👇👇👈👈🤛🤜👊👊💪💪

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit #fitnesslife #fitnessmodel #fitnesslifestyle… https://t.co/tT3ZEhJW53",Practice_sports,la unica competencia estas tu mismo 👇 👇 👈 👈 🤛 🤜 👊 👊 💪 💪 <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> <hashtag> fitness life </hashtag> <hashtag> fitness model </hashtag> <hashtag> fitness lifestyle </hashtag> … <url>
3451,jIVCBHIBnqVB_HD3P2mS,Quisiera tener amigos en mi conjunto para poder salir a pegarlo por aquí con ellos ☹️,Negative,quisiera tener amigos en mi conjunto para poder salir a pegarlo por aquí con ellos ☹️
3452,jIVCBHIBnqVB_HD3c2pK,dejen de romantizar q se nos sienten en las hps piernas cuando estamos jugando coman mierda,Negative,dejen de romantizar q se nos sienten en las hps piernas cuando estamos jugando coman mierda
3453,jIVCBHIBnqVB_HD3om2f,"En este momento odio a la gente que tiene un gato en casa, quiero uno 😩",Negative,"en este momento odio a la gente que tiene un gato en casa , quiero uno 😩"
3454,jIVDBHIBnqVB_HD3B27c,La vida siempre nos da otra oportunidad.,Positive,la vida siempre nos da otra oportunidad .
3455,jIVDBHIBnqVB_HD3B2_c,"Terminamos otra semana pero nosotros no nos detenemos viernes de entrenamiento de  cardio mas hombro🤜🤛💪💪👊👊

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness… https://t.co/wf19uIRHcz",Practice_sports,terminamos otra semana pero nosotros no nos detenemos viernes de entrenamiento de cardio mas hombro 🤜 🤛 💪 💪 👊 👊 <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> … <url>
3456,jYVCBHIBnqVB_HD3om2f,Estaba dispuesta a todo... Estaba.,Other,estaba dispuesta a todo . <repeated> estaba .
3457,jYVDBHIBnqVB_HD3B27c,@eliecerofficial Y te ves divinaaaaaaa! Así que tú tranquila! 😂,Positive,<user> y te ves divina <elongated> ! así que tú tranquila ! 😂
3458,jYVDBHIBnqVB_HD3B2_c,"Hoy el entrenamiento fue duro con

Cardio 🚴‍♂️
Triceps💪💪
Espalda 👊👊
Abs🍫🔥🍫🔥
Cardio hit 🏃‍♂️🏃‍♂️🏃‍♂️

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit… https://t.co/dX4IHbQXnm",Practice_sports,hoy el entrenamiento fue duro con cardio 🚴 ‍ ♂️ triceps 💪 💪 espalda 👊 👊 abs 🍫 🔥 🍫 🔥 cardio hit 🏃 ‍ ♂️ 🏃 ‍ ♂️ 🏃 ‍ ♂️ <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> … <url>
3459,joVCBHIBnqVB_HD3c2tK,2 likes y hoy nuevo video,Other,<number> likes y hoy nuevo video
3460,joVCBHIBnqVB_HD3omyf,"Para mi no es nuevo permanecer en casa, donde quiera que esté siempre soy feliz aquí, al lado de mi familia.

At Home 🏡 

❤️ ",Positive,"para mi no es nuevo permanecer en casa , donde quiera que esté siempre soy feliz aquí , al lado de mi familia . at home 🏡 ❤️"
3461,joVDBHIBnqVB_HD3B2_c,"Cada vez seguimos subiendo mas escalones y no nos detenemos 💪🤛🤜👊👊🏋️‍♂️🏋️‍♂️

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit #fitnesslife… https://t.co/69gCDkk6SW",Practice_sports,cada vez seguimos subiendo mas escalones y no nos detenemos 💪 🤛 🤜 👊 👊 🏋 ️ ‍ ♂️ 🏋 ️ ‍ ♂️ <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> <hashtag> fitness life </hashtag> … <url>
3462,k4VCBHIBnqVB_HD3om2f,@s_monx006 No nos cabe la duda mi amor.,Other,<user> no nos cabe la duda mi amor .
3463,k4VDBHIBnqVB_HD3B2_c,"Seguimos aumentando la fuerza sobre todo obstaculo👊🤛🤜💪💪🏋️‍♂️

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit #fitnesslife #fitnessmodel… https://t.co/VQGKXcywj2",Practice_sports,seguimos aumentando la fuerza sobre todo obstaculo 👊 🤛 🤜 💪 💪 🏋 ️ ‍ ♂️ <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> <hashtag> fitness life </hashtag> <hashtag> fitness model </hashtag> … <url>
3464,kIVCBHIBnqVB_HD3P2mS,Odio eso :((,Negative,odio eso <sad>
3465,kIVCBHIBnqVB_HD3c2pK,Mi método es escuchar esta canción hasta que la odie tanto que ya no sienta nada.,Negative,mi método es escuchar esta canción hasta que la odie tanto que ya no sienta nada .
3466,kIVCBHIBnqVB_HD3om2f,Llorar de la risa ✔️,Positive,llorar de la risa ✔️
3467,kIVCBHIBnqVB_HD3omyf,"Esas pendejeras de retos no me gustan !

😡",Negative,esas pendejeras de retos no me gustan ! 😡
3468,kIVDBHIBnqVB_HD3B2_c,"Asi fue nuestro entrenamiento de tren inferior de hoy miércoles, entrenamiento duro de legday🏋️‍♂️🏋️‍♂️🥵🥵🤜🤛💪💪

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation… https://t.co/Evg6yLy7VJ",Practice_sports,"asi fue nuestro entrenamiento de tren inferior de hoy miércoles , entrenamiento duro de legday 🏋 ️ ‍ ♂️ 🏋 ️ ‍ ♂️ 🥵 🥵 🤜 🤛 💪 💪 <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> … <url>"
3469,kYVDBHIBnqVB_HD3B2_c,"Iniciamos semana con todo el entrenamiento duro, hoy lunes abs 🍫🔥🍫tren superior🏋️‍♂️👊🏋️‍♂️y biceps 🤛💪🤜

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness… https://t.co/rLC8ToXa4m",Practice_sports,"iniciamos semana con todo el entrenamiento duro , hoy lunes abs 🍫 🔥 🍫 tren superior 🏋 ️ ‍ ♂️ 👊 🏋 ️ ‍ ♂️ y biceps 🤛 💪 🤜 <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> … <url>"
3470,koVCBHIBnqVB_HD3P2mS,@Papaya_Man Aquí 😍😏,Positive,<user> aquí 😍 😏
3471,koVCBHIBnqVB_HD3c2tK,Hola teleparceros,Other,hola teleparceros
3472,koVCBHIBnqVB_HD3om2f,@camilamejia191 Que rico ):,Positive,<user> que rico <sad>
3473,koVCBHIBnqVB_HD3omyf,Soñé contigo @CheguDaza,Other,soñé contigo <user>
3474,koVDBHIBnqVB_HD3B2_c,"Vamos x esos musculos 💪💪💪

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit #fitnesslife #fitnessmodel #fitnesslifestyle #fitnessaddict #fitmotivation… https://t.co/hFkzXu56PL",Practice_sports,vamos x esos musculos 💪 💪 💪 <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> <hashtag> fitness life </hashtag> <hashtag> fitness model </hashtag> <hashtag> fitness lifestyle </hashtag> <hashtag> fitness addict </hashtag> <hashtag> fit motivation </hashtag> … <url>
3475,l4VCBHIBnqVB_HD3om2f,Amo mi carrera y esforzarme tanto y sacar buenas notas me motiva más 😭🥺😍,Positive,amo mi carrera y esforzarme tanto y sacar buenas notas me motiva más 😭 🥺 😍
3476,l4VDBHIBnqVB_HD3B27c,Hoy cumplo 40 días en casa. Está si que es la propia cuarentena.,Other,hoy cumplo <number> días en casa . está si que es la propia cuarentena .
3477,l4VDBHIBnqVB_HD3B2_c,"Hoy fue un buen dia de entrenamiento con 
Abs 🍫🔥
Biceps 💪💪
Tren superior 👊👊👊

Seguimos con toda 🤜🤛🤜🤛

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit… https://t.co/uQu228dbCQ",Practice_sports,hoy fue un buen dia de entrenamiento con abs 🍫 🔥 biceps 💪 💪 tren superior 👊 👊 👊 seguimos con toda 🤜 🤛 🤜 🤛 <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> … <url>
3478,lIVCBHIBnqVB_HD3P2mS,con quién me hago ilusiones sabiendo que no seremos nada???,Negative,con quién me hago ilusiones sabiendo que no seremos nada ? <repeated>
3479,lIVCBHIBnqVB_HD3om2f,Agh parc 😍,Other,agh parc 😍
3480,lIVDBHIBnqVB_HD3B2_c,"Un entrenamiento duro xq el domingo tambien se entrena 🤜🤛🏋️‍♂️🏋️‍♂️💪💪

#entrenamiento @samibenavides #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit #fitnesslife… https://t.co/7SZMo6a1QW",Practice_sports,un entrenamiento duro xq el domingo tambien se entrena 🤜 🤛 🏋 ️ ‍ ♂️ 🏋 ️ ‍ ♂️ 💪 💪 <hashtag> entrenamiento </hashtag> <user> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> <hashtag> fitness life </hashtag> … <url>
3481,lYVCBHIBnqVB_HD3c2pK,"El novio de prima vino a visitarla y la verdad es que no puedo con tanta irresponsabilidad. Lo que me faltaba, el par de tortolitos por toda la casa jodiendo la puta vida.",Non-healthy,"el novio de prima vino a visitarla y la verdad es que no puedo con tanta irresponsabilidad . lo que me faltaba , el par de tortolitos por toda la casa jodiendo la puta vida ."
3482,lYVCBHIBnqVB_HD3c2tK,editanding 🤓,Other,editanding 🤓
3483,lYVDBHIBnqVB_HD3B2_c,"Miercoles de legday

Sentadilla con mancuerna
Bandas elasticas

🤜🤛💪💪👊👊👊🏋️‍♂️🏋️‍♂️🏋️‍♂️

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit #fitnesslife… https://t.co/WSwfjFHpdM",Practice_sports,miercoles de legday sentadilla con mancuerna bandas elasticas 🤜 🤛 💪 💪 👊 👊 👊 🏋 ️ ‍ ♂️ 🏋 ️ ‍ ♂️ 🏋 ️ ‍ ♂️ <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> <hashtag> fitness life </hashtag> … <url>
3484,loVCBHIBnqVB_HD3omyf,@Xailiguaran Invítame 🤤🤤🤤🤤😧,Non-healthy,<user> invítame 🤤 🤤 🤤 🤤 😧
3485,loVDBHIBnqVB_HD3B2_c,"Cada vez hay q superar nuestros propios limites🤛🤜💪💪💪

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness #fit #fitnesslife #fitnessmodel #fitnesslifestyle… https://t.co/llv4MH1o8D",Practice_sports,cada vez hay q superar nuestros propios limites 🤛 🤜 💪 💪 💪 <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> <hashtag> fit </hashtag> <hashtag> fitness life </hashtag> <hashtag> fitness model </hashtag> <hashtag> fitness lifestyle </hashtag> … <url>
3486,m4VCBHIBnqVB_HD3omyf,"El cambio es realmente aterrador, pero intensamente liberador.  #Lightwatkins 

💪🏻",Positive,"el cambio es realmente aterrador , pero intensamente liberador . <hashtag> lightwatkins </hashtag> 💪 🏻"
3487,mIVCBHIBnqVB_HD3c2pK,Feliz de entrenar en horario de bendecida 11:30 am,Practice_sports,feliz de entrenar en horario de bendecida <time>
3488,mIVDBHIBnqVB_HD3B2_c,"Cada instante es un buen motivo para seguir cada dia y no dejarlo atras, seguiremos avanzando🏋️‍♂️🤜🤛✊👊👊👊💪💪💪

#entrenamiento #entrenamientofuncional #disipline #disciplina #xtremotivation #fitnessmotivation #fitness… https://t.co/BSTxFzVZoB",Healthy,"cada instante es un buen motivo para seguir cada dia y no dejarlo atras , seguiremos avanzando 🏋 ️ ‍ ♂️ 🤜 🤛 ✊ 👊 👊 👊 💪 💪 💪 <hashtag> entrenamiento </hashtag> <hashtag> entrenamiento funcional </hashtag> <hashtag> disipline </hashtag> <hashtag> discip lina </hashtag> <hashtag> x tre motivation </hashtag> <hashtag> fitness motivation </hashtag> <hashtag> fitness </hashtag> … <url>"
